in s,C1 in V
-3.1971400E-04,-2.03126E+00
-3.1970000E-04,-2.00724E+00
-3.1968600E-04,-2.03126E+00
-3.1967200E-04,-2.01525E+00
-3.1965800E-04,-1.98321E+00
-3.1964400E-04,-2.00724E+00
-3.1963000E-04,-2.00724E+00
-3.1961600E-04,-1.99122E+00
-3.1960200E-04,-2.02325E+00
-3.1958800E-04,-2.01525E+00
-3.1957400E-04,-2.01525E+00
-3.1956000E-04,-1.99122E+00
-3.1954600E-04,-2.00724E+00
-3.1953200E-04,-2.00724E+00
-3.1951800E-04,-2.02325E+00
-3.1950400E-04,-2.00724E+00
-3.1949000E-04,-1.99923E+00
-3.1947600E-04,-2.00724E+00
-3.1946200E-04,-1.99122E+00
-3.1944800E-04,-2.00724E+00
-3.1943400E-04,-1.99923E+00
-3.1942000E-04,-1.99122E+00
-3.1940600E-04,-2.00724E+00
-3.1939200E-04,-1.99923E+00
-3.1937800E-04,-1.99923E+00
-3.1936400E-04,-1.99923E+00
-3.1935000E-04,-2.02325E+00
-3.1933600E-04,-1.99923E+00
-3.1932200E-04,-2.01525E+00
-3.1930800E-04,-1.99122E+00
-3.1929400E-04,-1.99923E+00
-3.1928000E-04,-2.01525E+00
-3.1926600E-04,-2.03126E+00
-3.1925200E-04,-2.00724E+00
-3.1923800E-04,-2.00724E+00
-3.1922400E-04,-2.00724E+00
-3.1921000E-04,-2.02325E+00
-3.1919600E-04,-2.01525E+00
-3.1918200E-04,-2.00724E+00
-3.1916800E-04,-2.02325E+00
-3.1915400E-04,-1.99122E+00
-3.1914000E-04,-2.02325E+00
-3.1912600E-04,-2.01525E+00
-3.1911200E-04,-1.99923E+00
-3.1909800E-04,-2.00724E+00
-3.1908400E-04,-2.00724E+00
-3.1907000E-04,-2.01525E+00
-3.1905600E-04,-1.99122E+00
-3.1904200E-04,-1.99923E+00
-3.1902800E-04,-1.99923E+00
-3.1901400E-04,-2.00724E+00
-3.1900000E-04,-2.00724E+00
-3.1898600E-04,-1.99923E+00
-3.1897200E-04,-2.00724E+00
-3.1895800E-04,-2.00724E+00
-3.1894400E-04,-1.99923E+00
-3.1893000E-04,-2.02325E+00
-3.1891600E-04,-1.99923E+00
-3.1890200E-04,-2.02325E+00
-3.1888800E-04,-2.00724E+00
-3.1887400E-04,-2.00724E+00
-3.1886000E-04,-2.02325E+00
-3.1884600E-04,-2.02325E+00
-3.1883200E-04,-1.99923E+00
-3.1881800E-04,-2.02325E+00
-3.1880400E-04,-1.99122E+00
-3.1879000E-04,-1.99122E+00
-3.1877600E-04,-1.99923E+00
-3.1876200E-04,-2.01525E+00
-3.1874800E-04,-1.98321E+00
-3.1873400E-04,-2.00724E+00
-3.1872000E-04,-2.02325E+00
-3.1870600E-04,-2.03927E+00
-3.1869200E-04,-2.02325E+00
-3.1867800E-04,-2.02325E+00
-3.1866400E-04,-2.00724E+00
-3.1865000E-04,-1.99923E+00
-3.1863600E-04,-1.99923E+00
-3.1862200E-04,-1.98321E+00
-3.1860800E-04,-2.02325E+00
-3.1859400E-04,-2.01525E+00
-3.1858000E-04,-1.99122E+00
-3.1856600E-04,-2.00724E+00
-3.1855200E-04,-2.00724E+00
-3.1853800E-04,-1.98321E+00
-3.1852400E-04,-1.99122E+00
-3.1851000E-04,-2.02325E+00
-3.1849600E-04,-1.98321E+00
-3.1848200E-04,-2.00724E+00
-3.1846800E-04,-1.99122E+00
-3.1845400E-04,-2.02325E+00
-3.1844000E-04,-2.02325E+00
-3.1842600E-04,-1.99923E+00
-3.1841200E-04,-2.00724E+00
-3.1839800E-04,-2.02325E+00
-3.1838400E-04,-1.99923E+00
-3.1837000E-04,-2.00724E+00
-3.1835600E-04,-2.00724E+00
-3.1834200E-04,-2.00724E+00
-3.1832800E-04,-2.00724E+00
-3.1831400E-04,-2.03126E+00
-3.1830000E-04,-2.00724E+00
-3.1828600E-04,-2.00724E+00
-3.1827200E-04,-2.01525E+00
-3.1825800E-04,-2.00724E+00
-3.1824400E-04,-2.03927E+00
-3.1823000E-04,-2.00724E+00
-3.1821600E-04,-2.00724E+00
-3.1820200E-04,-1.99923E+00
-3.1818800E-04,-1.99923E+00
-3.1817400E-04,-2.03927E+00
-3.1816000E-04,-1.99122E+00
-3.1814600E-04,-1.99923E+00
-3.1813200E-04,-2.02325E+00
-3.1811800E-04,-2.01525E+00
-3.1810400E-04,-2.00724E+00
-3.1809000E-04,-2.00724E+00
-3.1807600E-04,-1.98321E+00
-3.1806200E-04,-1.99923E+00
-3.1804800E-04,-1.99923E+00
-3.1803400E-04,-1.98321E+00
-3.1802000E-04,-1.99923E+00
-3.1800600E-04,-2.00724E+00
-3.1799200E-04,-2.03126E+00
-3.1797800E-04,-2.00724E+00
-3.1796400E-04,-2.00724E+00
-3.1795000E-04,-2.01525E+00
-3.1793600E-04,-2.03126E+00
-3.1792200E-04,-2.00724E+00
-3.1790800E-04,-2.01525E+00
-3.1789400E-04,-2.01525E+00
-3.1788000E-04,-2.00724E+00
-3.1786600E-04,-1.99923E+00
-3.1785200E-04,-1.99923E+00
-3.1783800E-04,-1.99923E+00
-3.1782400E-04,-1.99923E+00
-3.1781000E-04,-2.00724E+00
-3.1779600E-04,-2.03126E+00
-3.1778200E-04,-2.03126E+00
-3.1776800E-04,-2.00724E+00
-3.1775400E-04,-2.01525E+00
-3.1774000E-04,-2.02325E+00
-3.1772600E-04,-2.00724E+00
-3.1771200E-04,-1.99122E+00
-3.1769800E-04,-2.02325E+00
-3.1768400E-04,-1.99923E+00
-3.1767000E-04,-1.99923E+00
-3.1765600E-04,-2.00724E+00
-3.1764200E-04,-1.99923E+00
-3.1762800E-04,-2.00724E+00
-3.1761400E-04,-2.00724E+00
-3.1760000E-04,-2.01525E+00
-3.1758600E-04,-2.03126E+00
-3.1757200E-04,-2.00724E+00
-3.1755800E-04,-2.00724E+00
-3.1754400E-04,-2.00724E+00
-3.1753000E-04,-2.01525E+00
-3.1751600E-04,-2.00724E+00
-3.1750200E-04,-2.00724E+00
-3.1748800E-04,-1.99923E+00
-3.1747400E-04,-2.00724E+00
-3.1746000E-04,-2.00724E+00
-3.1744600E-04,-1.99122E+00
-3.1743200E-04,-2.00724E+00
-3.1741800E-04,-1.99923E+00
-3.1740400E-04,-1.99923E+00
-3.1739000E-04,-2.00724E+00
-3.1737600E-04,-1.98321E+00
-3.1736200E-04,-1.99923E+00
-3.1734800E-04,-2.01525E+00
-3.1733400E-04,-2.00724E+00
-3.1732000E-04,-2.00724E+00
-3.1730600E-04,-1.99923E+00
-3.1729200E-04,-1.99923E+00
-3.1727800E-04,-2.01525E+00
-3.1726400E-04,-2.01525E+00
-3.1725000E-04,-2.02325E+00
-3.1723600E-04,-2.00724E+00
-3.1722200E-04,-2.01525E+00
-3.1720800E-04,-2.01525E+00
-3.1719400E-04,-2.01525E+00
-3.1718000E-04,-1.99122E+00
-3.1716600E-04,-2.03126E+00
-3.1715200E-04,-2.01525E+00
-3.1713800E-04,-2.02325E+00
-3.1712400E-04,-2.02325E+00
-3.1711000E-04,-2.00724E+00
-3.1709600E-04,-2.00724E+00
-3.1708200E-04,-2.00724E+00
-3.1706800E-04,-2.01525E+00
-3.1705400E-04,-2.01525E+00
-3.1704000E-04,-2.00724E+00
-3.1702600E-04,-2.00724E+00
-3.1701200E-04,-2.01525E+00
-3.1699800E-04,-1.99923E+00
-3.1698400E-04,-2.00724E+00
-3.1697000E-04,-1.99923E+00
-3.1695600E-04,-1.98321E+00
-3.1694200E-04,-2.01525E+00
-3.1692800E-04,-2.00724E+00
-3.1691400E-04,-2.03126E+00
-3.1690000E-04,-2.01525E+00
-3.1688600E-04,-2.00724E+00
-3.1687200E-04,-2.01525E+00
-3.1685800E-04,-2.00724E+00
-3.1684400E-04,-2.00724E+00
-3.1683000E-04,-1.99122E+00
-3.1681600E-04,-2.01525E+00
-3.1680200E-04,-1.99122E+00
-3.1678800E-04,-2.03126E+00
-3.1677400E-04,-2.00724E+00
-3.1676000E-04,-2.01525E+00
-3.1674600E-04,-1.99923E+00
-3.1673200E-04,-1.99923E+00
-3.1671800E-04,-1.98321E+00
-3.1670400E-04,-2.01525E+00
-3.1669000E-04,-1.99923E+00
-3.1667600E-04,-2.01525E+00
-3.1666200E-04,-2.01525E+00
-3.1664800E-04,-1.97521E+00
-3.1663400E-04,-2.01525E+00
-3.1662000E-04,-1.99923E+00
-3.1660600E-04,-2.01525E+00
-3.1659200E-04,-2.01525E+00
-3.1657800E-04,-1.99923E+00
-3.1656400E-04,-1.99923E+00
-3.1655000E-04,-2.03126E+00
-3.1653600E-04,-2.02325E+00
-3.1652200E-04,-1.99923E+00
-3.1650800E-04,-1.99923E+00
-3.1649400E-04,-2.00724E+00
-3.1648000E-04,-1.99923E+00
-3.1646600E-04,-2.02325E+00
-3.1645200E-04,-2.02325E+00
-3.1643800E-04,-2.02325E+00
-3.1642400E-04,-2.00724E+00
-3.1641000E-04,-2.00724E+00
-3.1639600E-04,-2.03126E+00
-3.1638200E-04,-2.02325E+00
-3.1636800E-04,-1.99923E+00
-3.1635400E-04,-2.00724E+00
-3.1634000E-04,-1.99923E+00
-3.1632600E-04,-2.01525E+00
-3.1631200E-04,-1.99923E+00
-3.1629800E-04,-2.01525E+00
-3.1628400E-04,-2.00724E+00
-3.1627000E-04,-2.01525E+00
-3.1625600E-04,-2.00724E+00
-3.1624200E-04,-2.02325E+00
-3.1622800E-04,-2.01525E+00
-3.1621400E-04,-2.00724E+00
-3.1620000E-04,-1.99122E+00
-3.1618600E-04,-1.99923E+00
-3.1617200E-04,-2.01525E+00
-3.1615800E-04,-2.00724E+00
-3.1614400E-04,-1.99923E+00
-3.1613000E-04,-2.02325E+00
-3.1611600E-04,-1.99923E+00
-3.1610200E-04,-1.98321E+00
-3.1608800E-04,-1.99122E+00
-3.1607400E-04,-1.99923E+00
-3.1606000E-04,-1.99923E+00
-3.1604600E-04,-2.03126E+00
-3.1603200E-04,-1.99122E+00
-3.1601800E-04,-2.02325E+00
-3.1600400E-04,-2.02325E+00
-3.1599000E-04,-2.02325E+00
-3.1597600E-04,-1.99923E+00
-3.1596200E-04,-2.00724E+00
-3.1594800E-04,-2.01525E+00
-3.1593400E-04,-2.01525E+00
-3.1592000E-04,-1.99923E+00
-3.1590600E-04,-2.02325E+00
-3.1589200E-04,-2.03126E+00
-3.1587800E-04,-2.00724E+00
-3.1586400E-04,-2.03126E+00
-3.1585000E-04,-2.01525E+00
-3.1583600E-04,-2.03126E+00
-3.1582200E-04,-2.00724E+00
-3.1580800E-04,-2.02325E+00
-3.1579400E-04,-2.01525E+00
-3.1578000E-04,-2.01525E+00
-3.1576600E-04,-2.00724E+00
-3.1575200E-04,-2.03126E+00
-3.1573800E-04,-2.00724E+00
-3.1572400E-04,-2.01525E+00
-3.1571000E-04,-2.01525E+00
-3.1569600E-04,-1.99923E+00
-3.1568200E-04,-2.00724E+00
-3.1566800E-04,-1.99923E+00
-3.1565400E-04,-2.01525E+00
-3.1564000E-04,-2.00724E+00
-3.1562600E-04,-1.99122E+00
-3.1561200E-04,-2.00724E+00
-3.1559800E-04,-1.98321E+00
-3.1558400E-04,-2.02325E+00
-3.1557000E-04,-2.02325E+00
-3.1555600E-04,-2.00724E+00
-3.1554200E-04,-2.01525E+00
-3.1552800E-04,-2.01525E+00
-3.1551400E-04,-1.99923E+00
-3.1550000E-04,-2.00724E+00
-3.1548600E-04,-1.98321E+00
-3.1547200E-04,-1.99122E+00
-3.1545800E-04,-2.00724E+00
-3.1544400E-04,-1.99122E+00
-3.1543000E-04,-2.02325E+00
-3.1541600E-04,-2.00724E+00
-3.1540200E-04,-2.01525E+00
-3.1538800E-04,-1.99122E+00
-3.1537400E-04,-2.00724E+00
-3.1536000E-04,-1.99923E+00
-3.1534600E-04,-2.00724E+00
-3.1533200E-04,-2.02325E+00
-3.1531800E-04,-2.01525E+00
-3.1530400E-04,-2.00724E+00
-3.1529000E-04,-2.01525E+00
-3.1527600E-04,-2.00724E+00
-3.1526200E-04,-2.01525E+00
-3.1524800E-04,-2.00724E+00
-3.1523400E-04,-2.00724E+00
-3.1522000E-04,-1.99122E+00
-3.1520600E-04,-2.00724E+00
-3.1519200E-04,-2.00724E+00
-3.1517800E-04,-2.02325E+00
-3.1516400E-04,-2.03126E+00
-3.1515000E-04,-2.03126E+00
-3.1513600E-04,-1.99923E+00
-3.1512200E-04,-2.00724E+00
-3.1510800E-04,-1.99923E+00
-3.1509400E-04,-2.02325E+00
-3.1508000E-04,-2.00724E+00
-3.1506600E-04,-1.98321E+00
-3.1505200E-04,-2.00724E+00
-3.1503800E-04,-1.99923E+00
-3.1502400E-04,-2.00724E+00
-3.1501000E-04,-2.00724E+00
-3.1499600E-04,-1.99923E+00
-3.1498200E-04,-2.01525E+00
-3.1496800E-04,-2.02325E+00
-3.1495400E-04,-1.99923E+00
-3.1494000E-04,-2.00724E+00
-3.1492600E-04,-2.00724E+00
-3.1491200E-04,-2.00724E+00
-3.1489800E-04,-2.02325E+00
-3.1488400E-04,-2.00724E+00
-3.1487000E-04,-2.00724E+00
-3.1485600E-04,-2.00724E+00
-3.1484200E-04,-2.00724E+00
-3.1482800E-04,-2.00724E+00
-3.1481400E-04,-2.01525E+00
-3.1480000E-04,-2.00724E+00
-3.1478600E-04,-2.03126E+00
-3.1477200E-04,-1.98321E+00
-3.1475800E-04,-2.02325E+00
-3.1474400E-04,-2.00724E+00
-3.1473000E-04,-2.02325E+00
-3.1471600E-04,-2.00724E+00
-3.1470200E-04,-2.01525E+00
-3.1468800E-04,-1.99122E+00
-3.1467400E-04,-1.99923E+00
-3.1466000E-04,-2.00724E+00
-3.1464600E-04,-2.01525E+00
-3.1463200E-04,-1.99923E+00
-3.1461800E-04,-2.01525E+00
-3.1460400E-04,-2.00724E+00
-3.1459000E-04,-2.02325E+00
-3.1457600E-04,-2.02325E+00
-3.1456200E-04,-2.02325E+00
-3.1454800E-04,-1.99923E+00
-3.1453400E-04,-1.99923E+00
-3.1452000E-04,-2.00724E+00
-3.1450600E-04,-2.01525E+00
-3.1449200E-04,-2.01525E+00
-3.1447800E-04,-2.00724E+00
-3.1446400E-04,-2.01525E+00
-3.1445000E-04,-2.01525E+00
-3.1443600E-04,-2.00724E+00
-3.1442200E-04,-2.00724E+00
-3.1440800E-04,-2.01525E+00
-3.1439400E-04,-2.03126E+00
-3.1438000E-04,-1.99923E+00
-3.1436600E-04,-2.00724E+00
-3.1435200E-04,-1.99923E+00
-3.1433800E-04,-2.03126E+00
-3.1432400E-04,-2.01525E+00
-3.1431000E-04,-1.99923E+00
-3.1429600E-04,-2.02325E+00
-3.1428200E-04,-2.00724E+00
-3.1426800E-04,-2.03126E+00
-3.1425400E-04,-2.01525E+00
-3.1424000E-04,-1.99923E+00
-3.1422600E-04,-2.01525E+00
-3.1421200E-04,-2.00724E+00
-3.1419800E-04,-2.02325E+00
-3.1418400E-04,-1.99122E+00
-3.1417000E-04,-2.02325E+00
-3.1415600E-04,-1.98321E+00
-3.1414200E-04,-2.01525E+00
-3.1412800E-04,-1.98321E+00
-3.1411400E-04,-2.01525E+00
-3.1410000E-04,-2.00724E+00
-3.1408600E-04,-2.02325E+00
-3.1407200E-04,-2.00724E+00
-3.1405800E-04,-2.00724E+00
-3.1404400E-04,-1.99923E+00
-3.1403000E-04,-2.00724E+00
-3.1401600E-04,-2.02325E+00
-3.1400200E-04,-2.01525E+00
-3.1398800E-04,-2.02325E+00
-3.1397400E-04,-2.00724E+00
-3.1396000E-04,-2.00724E+00
-3.1394600E-04,-2.02325E+00
-3.1393200E-04,-2.02325E+00
-3.1391800E-04,-2.01525E+00
-3.1390400E-04,-1.98321E+00
-3.1389000E-04,-2.00724E+00
-3.1387600E-04,-1.99923E+00
-3.1386200E-04,-2.00724E+00
-3.1384800E-04,-2.00724E+00
-3.1383400E-04,-2.01525E+00
-3.1382000E-04,-2.01525E+00
-3.1380600E-04,-2.00724E+00
-3.1379200E-04,-2.00724E+00
-3.1377800E-04,-2.02325E+00
-3.1376400E-04,-2.01525E+00
-3.1375000E-04,-2.00724E+00
-3.1373600E-04,-2.01525E+00
-3.1372200E-04,-2.02325E+00
-3.1370800E-04,-2.00724E+00
-3.1369400E-04,-2.02325E+00
-3.1368000E-04,-2.00724E+00
-3.1366600E-04,-2.00724E+00
-3.1365200E-04,-2.00724E+00
-3.1363800E-04,-1.99122E+00
-3.1362400E-04,-2.01525E+00
-3.1361000E-04,-1.99923E+00
-3.1359600E-04,-2.00724E+00
-3.1358200E-04,-2.03126E+00
-3.1356800E-04,-1.98321E+00
-3.1355400E-04,-2.01525E+00
-3.1354000E-04,-2.02325E+00
-3.1352600E-04,-1.99923E+00
-3.1351200E-04,-2.03126E+00
-3.1349800E-04,-2.00724E+00
-3.1348400E-04,-2.00724E+00
-3.1347000E-04,-1.99923E+00
-3.1345600E-04,-2.01525E+00
-3.1344200E-04,-2.03126E+00
-3.1342800E-04,-1.98321E+00
-3.1341400E-04,-2.00724E+00
-3.1340000E-04,-1.99122E+00
-3.1338600E-04,-1.98321E+00
-3.1337200E-04,-2.02325E+00
-3.1335800E-04,-2.00724E+00
-3.1334400E-04,-2.00724E+00
-3.1333000E-04,-2.00724E+00
-3.1331600E-04,-2.00724E+00
-3.1330200E-04,-2.00724E+00
-3.1328800E-04,-2.00724E+00
-3.1327400E-04,-2.00724E+00
-3.1326000E-04,-1.99122E+00
-3.1324600E-04,-1.99923E+00
-3.1323200E-04,-2.00724E+00
-3.1321800E-04,-2.00724E+00
-3.1320400E-04,-1.99122E+00
-3.1319000E-04,-1.99923E+00
-3.1317600E-04,-2.01525E+00
-3.1316200E-04,-2.01525E+00
-3.1314800E-04,-2.00724E+00
-3.1313400E-04,-2.02325E+00
-3.1312000E-04,-2.00724E+00
-3.1310600E-04,-2.03927E+00
-3.1309200E-04,-2.03126E+00
-3.1307800E-04,-1.99122E+00
-3.1306400E-04,-2.00724E+00
-3.1305000E-04,-2.00724E+00
-3.1303600E-04,-2.00724E+00
-3.1302200E-04,-1.99923E+00
-3.1300800E-04,-2.00724E+00
-3.1299400E-04,-2.01525E+00
-3.1298000E-04,-2.03126E+00
-3.1296600E-04,-1.99923E+00
-3.1295200E-04,-2.02325E+00
-3.1293800E-04,-2.00724E+00
-3.1292400E-04,-2.03126E+00
-3.1291000E-04,-2.00724E+00
-3.1289600E-04,-2.02325E+00
-3.1288200E-04,-2.01525E+00
-3.1286800E-04,-2.00724E+00
-3.1285400E-04,-2.02325E+00
-3.1284000E-04,-2.00724E+00
-3.1282600E-04,-1.98321E+00
-3.1281200E-04,-2.01525E+00
-3.1279800E-04,-1.99923E+00
-3.1278400E-04,-2.01525E+00
-3.1277000E-04,-2.02325E+00
-3.1275600E-04,-2.00724E+00
-3.1274200E-04,-1.99923E+00
-3.1272800E-04,-2.01525E+00
-3.1271400E-04,-2.01525E+00
-3.1270000E-04,-2.00724E+00
-3.1268600E-04,-2.02325E+00
-3.1267200E-04,-1.99122E+00
-3.1265800E-04,-2.00724E+00
-3.1264400E-04,-2.00724E+00
-3.1263000E-04,-2.01525E+00
-3.1261600E-04,-2.00724E+00
-3.1260200E-04,-2.00724E+00
-3.1258800E-04,-2.01525E+00
-3.1257400E-04,-1.98321E+00
-3.1256000E-04,-2.03126E+00
-3.1254600E-04,-1.99923E+00
-3.1253200E-04,-1.98321E+00
-3.1251800E-04,-2.01525E+00
-3.1250400E-04,-1.97521E+00
-3.1249000E-04,-1.99923E+00
-3.1247600E-04,-2.01525E+00
-3.1246200E-04,-1.99122E+00
-3.1244800E-04,-1.99923E+00
-3.1243400E-04,-2.03927E+00
-3.1242000E-04,-2.00724E+00
-3.1240600E-04,-1.99923E+00
-3.1239200E-04,-2.01525E+00
-3.1237800E-04,-2.00724E+00
-3.1236400E-04,-1.99122E+00
-3.1235000E-04,-2.02325E+00
-3.1233600E-04,-1.99923E+00
-3.1232200E-04,-1.99923E+00
-3.1230800E-04,-2.00724E+00
-3.1229400E-04,-1.99923E+00
-3.1228000E-04,-1.98321E+00
-3.1226600E-04,-1.99923E+00
-3.1225200E-04,-1.99923E+00
-3.1223800E-04,-2.05529E+00
-3.1222400E-04,-1.99923E+00
-3.1221000E-04,-2.00724E+00
-3.1219600E-04,-2.00724E+00
-3.1218200E-04,-2.00724E+00
-3.1216800E-04,-2.00724E+00
-3.1215400E-04,-2.00724E+00
-3.1214000E-04,-1.99122E+00
-3.1212600E-04,-2.00724E+00
-3.1211200E-04,-2.03126E+00
-3.1209800E-04,-1.99122E+00
-3.1208400E-04,-1.99923E+00
-3.1207000E-04,-2.00724E+00
-3.1205600E-04,-2.01525E+00
-3.1204200E-04,-1.99923E+00
-3.1202800E-04,-1.97521E+00
-3.1201400E-04,-2.00724E+00
-3.1200000E-04,-2.00724E+00
-3.1198600E-04,-1.99923E+00
-3.1197200E-04,-1.99923E+00
-3.1195800E-04,-2.02325E+00
-3.1194400E-04,-2.00724E+00
-3.1193000E-04,-1.99923E+00
-3.1191600E-04,-2.01525E+00
-3.1190200E-04,-2.02325E+00
-3.1188800E-04,-2.01525E+00
-3.1187400E-04,-2.00724E+00
-3.1186000E-04,-1.99122E+00
-3.1184600E-04,-1.99122E+00
-3.1183200E-04,-2.00724E+00
-3.1181800E-04,-1.99122E+00
-3.1180400E-04,-2.03927E+00
-3.1179000E-04,-1.99923E+00
-3.1177600E-04,-2.00724E+00
-3.1176200E-04,-2.02325E+00
-3.1174800E-04,-2.00724E+00
-3.1173400E-04,-2.03126E+00
-3.1172000E-04,-2.02325E+00
-3.1170600E-04,-2.02325E+00
-3.1169200E-04,-1.99923E+00
-3.1167800E-04,-2.02325E+00
-3.1166400E-04,-2.00724E+00
-3.1165000E-04,-1.99122E+00
-3.1163600E-04,-1.99923E+00
-3.1162200E-04,-1.99923E+00
-3.1160800E-04,-2.00724E+00
-3.1159400E-04,-2.01525E+00
-3.1158000E-04,-1.99923E+00
-3.1156600E-04,-1.99923E+00
-3.1155200E-04,-2.02325E+00
-3.1153800E-04,-2.00724E+00
-3.1152400E-04,-1.99122E+00
-3.1151000E-04,-1.99923E+00
-3.1149600E-04,-2.02325E+00
-3.1148200E-04,-1.99923E+00
-3.1146800E-04,-2.03126E+00
-3.1145400E-04,-2.03126E+00
-3.1144000E-04,-1.99122E+00
-3.1142600E-04,-2.00724E+00
-3.1141200E-04,-2.00724E+00
-3.1139800E-04,-1.99923E+00
-3.1138400E-04,-2.03126E+00
-3.1137000E-04,-2.00724E+00
-3.1135600E-04,-2.01525E+00
-3.1134200E-04,-2.02325E+00
-3.1132800E-04,-1.99923E+00
-3.1131400E-04,-2.04728E+00
-3.1130000E-04,-2.00724E+00
-3.1128600E-04,-2.02325E+00
-3.1127200E-04,-2.01525E+00
-3.1125800E-04,-2.00724E+00
-3.1124400E-04,-2.03927E+00
-3.1123000E-04,-2.03126E+00
-3.1121600E-04,-2.01525E+00
-3.1120200E-04,-2.00724E+00
-3.1118800E-04,-1.99923E+00
-3.1117400E-04,-2.00724E+00
-3.1116000E-04,-2.00724E+00
-3.1114600E-04,-1.98321E+00
-3.1113200E-04,-2.00724E+00
-3.1111800E-04,-2.00724E+00
-3.1110400E-04,-1.99923E+00
-3.1109000E-04,-2.00724E+00
-3.1107600E-04,-1.99923E+00
-3.1106200E-04,-1.99923E+00
-3.1104800E-04,-2.00724E+00
-3.1103400E-04,-2.00724E+00
-3.1102000E-04,-2.03126E+00
-3.1100600E-04,-2.01525E+00
-3.1099200E-04,-2.00724E+00
-3.1097800E-04,-1.99923E+00
-3.1096400E-04,-1.99923E+00
-3.1095000E-04,-2.00724E+00
-3.1093600E-04,-2.00724E+00
-3.1092200E-04,-2.04728E+00
-3.1090800E-04,-1.99122E+00
-3.1089400E-04,-2.01525E+00
-3.1088000E-04,-2.00724E+00
-3.1086600E-04,-2.00724E+00
-3.1085200E-04,-2.00724E+00
-3.1083800E-04,-2.02325E+00
-3.1082400E-04,-2.00724E+00
-3.1081000E-04,-1.99923E+00
-3.1079600E-04,-2.00724E+00
-3.1078200E-04,-2.03126E+00
-3.1076800E-04,-1.99923E+00
-3.1075400E-04,-1.99122E+00
-3.1074000E-04,-2.01525E+00
-3.1072600E-04,-2.03126E+00
-3.1071200E-04,-2.00724E+00
-3.1069800E-04,-2.01525E+00
-3.1068400E-04,-2.00724E+00
-3.1067000E-04,-2.01525E+00
-3.1065600E-04,-1.99923E+00
-3.1064200E-04,-2.01525E+00
-3.1062800E-04,-2.01525E+00
-3.1061400E-04,-2.02325E+00
-3.1060000E-04,-2.00724E+00
-3.1058600E-04,-2.01525E+00
-3.1057200E-04,-2.00724E+00
-3.1055800E-04,-1.99122E+00
-3.1054400E-04,-2.00724E+00
-3.1053000E-04,-1.98321E+00
-3.1051600E-04,-2.01525E+00
-3.1050200E-04,-2.02325E+00
-3.1048800E-04,-2.00724E+00
-3.1047400E-04,-2.01525E+00
-3.1046000E-04,-2.01525E+00
-3.1044600E-04,-2.01525E+00
-3.1043200E-04,-2.00724E+00
-3.1041800E-04,-2.01525E+00
-3.1040400E-04,-2.02325E+00
-3.1039000E-04,-2.00724E+00
-3.1037600E-04,-2.02325E+00
-3.1036200E-04,-2.00724E+00
-3.1034800E-04,-2.01525E+00
-3.1033400E-04,-2.01525E+00
-3.1032000E-04,-1.99923E+00
-3.1030600E-04,-2.00724E+00
-3.1029200E-04,-2.03126E+00
-3.1027800E-04,-2.01525E+00
-3.1026400E-04,-1.99923E+00
-3.1025000E-04,-2.02325E+00
-3.1023600E-04,-2.00724E+00
-3.1022200E-04,-2.00724E+00
-3.1020800E-04,-2.00724E+00
-3.1019400E-04,-2.02325E+00
-3.1018000E-04,-1.99122E+00
-3.1016600E-04,-2.03126E+00
-3.1015200E-04,-2.01525E+00
-3.1013800E-04,-2.00724E+00
-3.1012400E-04,-2.01525E+00
-3.1011000E-04,-2.01525E+00
-3.1009600E-04,-2.00724E+00
-3.1008200E-04,-2.03126E+00
-3.1006800E-04,-2.02325E+00
-3.1005400E-04,-1.99122E+00
-3.1004000E-04,-1.99923E+00
-3.1002600E-04,-1.99122E+00
-3.1001200E-04,-2.00724E+00
-3.0999800E-04,-2.00724E+00
-3.0998400E-04,-2.01525E+00
-3.0997000E-04,-2.00724E+00
-3.0995600E-04,-2.01525E+00
-3.0994200E-04,-2.02325E+00
-3.0992800E-04,-2.00724E+00
-3.0991400E-04,-2.00724E+00
-3.0990000E-04,-2.00724E+00
-3.0988600E-04,-2.01525E+00
-3.0987200E-04,-2.02325E+00
-3.0985800E-04,-2.01525E+00
-3.0984400E-04,-1.97521E+00
-3.0983000E-04,-2.01525E+00
-3.0981600E-04,-2.00724E+00
-3.0980200E-04,-2.01525E+00
-3.0978800E-04,-2.01525E+00
-3.0977400E-04,-2.01525E+00
-3.0976000E-04,-2.02325E+00
-3.0974600E-04,-2.00724E+00
-3.0973200E-04,-2.03126E+00
-3.0971800E-04,-1.99923E+00
-3.0970400E-04,-2.02325E+00
-3.0969000E-04,-2.00724E+00
-3.0967600E-04,-2.02325E+00
-3.0966200E-04,-2.02325E+00
-3.0964800E-04,-1.99923E+00
-3.0963400E-04,-2.00724E+00
-3.0962000E-04,-2.00724E+00
-3.0960600E-04,-2.02325E+00
-3.0959200E-04,-2.00724E+00
-3.0957800E-04,-2.03126E+00
-3.0956400E-04,-2.00724E+00
-3.0955000E-04,-2.03126E+00
-3.0953600E-04,-2.02325E+00
-3.0952200E-04,-2.01525E+00
-3.0950800E-04,-2.01525E+00
-3.0949400E-04,-2.00724E+00
-3.0948000E-04,-2.00724E+00
-3.0946600E-04,-2.01525E+00
-3.0945200E-04,-2.01525E+00
-3.0943800E-04,-2.02325E+00
-3.0942400E-04,-1.99122E+00
